Document,router_label,reason,word_count,char_count,sentence_count,avg_word_length,language,readability,vocabulary_richness,special_char_ratio,number_ratio,punctuation_density,capital_ratio,has_email,has_phone,proper_noun_ratio,tfidf_confidence,tfidf_prediction,tfidf_success,tfidf_latency,transformer_confidence,transformer_prediction,transformer_success,transformer_latency
issues insufficient memory related attached error sent tuesday laptop low memory la laptop care minute si pot sa ca se inched plus ca ca pot sa laptop si tester en,1,Rich vocabulary (0.73),30,163,1,5.433333333333334,en,38.20500000000004,0.7333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.9940599862017845,Hardware,True,2.09625,0.0,error,False,0.0
install recurrent issue sent monday november update install hi could you please raise ticket for below best regards applications analyst en sent monday november re update install hi colleague raised ticket she was able journal upload spreadsheet per below info she installed view but still able journal upload spreadsheet hence issue solved understand why ticket closed please advise thanks accounts receivable lead en sent november update install hi ticket,1,Low TF-IDF confidence (0.64); Complex text (readability: -7.9),69,457,1,6.6231884057971016,en,-7.878260869565196,0.6521739130434783,0.0,0.0,0.0,0.0,0,0,0.0,0.6353595072243383,Miscellaneous,True,2.116924,0.0,error,False,0.0
laptop freezes unexpectedly laptop freezes unexpectedly hello encountered today weird behavior laptop kind freezes after while one hour being turned freezes rest look like work for while but when try everything freezes then purple screen only solution restart button happened third times today already can you please tell what procedure case if repeats kind block activity let know with what other details can help you order identify problem kind regards senior developer,1,Complex text (readability: -15.5); Rich vocabulary (0.81),72,471,1,6.541666666666667,en,-15.469999999999999,0.8055555555555556,0.0,0.0,0.0,0.0,0,0,0.0,0.9952024359302708,Hardware,True,2.106199,0.0,error,False,0.0
meeting room cannot connect to tv hi plugged cable laptop selected correct input tv but tv still shows signal can you please fix thanks,1,Rich vocabulary (0.92),24,135,1,5.625,en,52.05000000000001,0.9166666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.9950830333106617,Hardware,True,2.10146,0.0,error,False,0.0
pas closing inactive projects closing inactive hi please close inactive name code date zoom possible ending date please advise closest possible date best regards,1,Low TF-IDF confidence (0.46); Rich vocabulary (0.71),24,161,1,6.708333333333333,en,37.950000000000045,0.7083333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.4610738876657902,Miscellaneous,True,2.091444,0.0,error,False,0.0
permission to create new projects needed tuesday october pm permission create needed hello please log assign directly queue has done thanks engineer,1,Low TF-IDF confidence (0.71); Complex text (readability: 26.8); Rich vocabulary (0.86),22,148,1,6.7272727272727275,en,26.84136363636364,0.8636363636363636,0.0,0.0,0.0,0.0,0,0,0.0,0.71148777519728,Access,True,2.095201,0.0,error,False,0.0
error while submitting time card receiving error while trying submit for week error indicates task active expenditure item date screen cap attached can you provide additional information about error or how can be overcome thanks,1,Complex text (readability: 19.0); Rich vocabulary (0.86),35,228,1,6.514285714285714,en,19.03,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9932030595129943,HR Support,True,2.08272,0.0,error,False,0.0
access tuesday october pm hi had problems connecting client wireless problem solved helped please assign him kind regards developer,1,Low TF-IDF confidence (0.54); Rich vocabulary (1.00),19,131,1,6.894736842105263,en,31.70789473684212,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5394854771367928,Hardware,True,2.092956,0.0,error,False,0.0
issues with time logging oracle issues with logging hello having difficulties with logging for past week receiving errors when trying populate with any data according second message happening because when requested toil days manage absence records text entered comment field was too since absence record already submitted approved unable text field please check third looking forward solution for issue kind regards engineer ext en,1,Low TF-IDF confidence (0.58); Complex text (readability: -10.1); Rich vocabulary (0.83),64,431,1,6.734375,en,-10.140625,0.828125,0.0,0.0,0.0,0.0,0,0,0.0,0.582180528761439,HR Support,True,2.094982,0.0,error,False,0.0
managers list saturday pm hi please add thanks director central,1,Rich vocabulary (1.00),10,63,1,6.3,en,44.405,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8415332390781236,Miscellaneous,True,2.045558,0.0,error,False,0.0
to pm hello please add policies configurations he lead client policy computer host file regards design lead ext,1,Low TF-IDF confidence (0.60); Rich vocabulary (0.94),18,111,1,6.166666666666667,en,33.465,0.9444444444444444,0.0,0.0,0.0,0.0,0,0,0.0,0.6006362234195861,Miscellaneous,True,2.068425,0.0,error,False,0.0
problem with deleting a user sent thursday march problem with deleting hello part procedure for leavers we supposed delete their however always our able delete today have problems with deleting please delete also investigate reason prevent thank you engineer ext en,1,Low TF-IDF confidence (0.66); Complex text (readability: 14.6); Rich vocabulary (0.83),41,265,1,6.463414634146342,en,14.590731707317104,0.8292682926829268,0.0,0.0,0.0,0.0,0,0,0.0,0.6643827528386442,Hardware,True,2.096281,0.0,error,False,0.0
new purchase po tuesday pm purchase po dear purchased received items galaxy mobile subscription updated include device under user name link please add installing device thanks please take consideration mandatory receipts section order receive item ordered how video kind regards administrator,1,Complex text (readability: -4.0); Rich vocabulary (0.90),41,292,1,7.121951219512195,en,-3.9799999999999613,0.9024390243902439,0.0,0.0,0.0,0.0,0,0,0.0,0.9749591518246283,Purchase,True,2.079958,0.0,error,False,0.0
access to and shared folder to and shared folder hi guys please provide she joined needs also please shared folder thanks,0,"Default to TF-IDF (simple, confident case)",21,121,1,5.761904761904762,en,76.74857142857144,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.9952486831908345,Storage,True,2.08374,0.0,error,False,0.0
new starter babu access card enabling wednesday pm re hello please find attached please order assign him equipment create ad credentials please starting receive he has arrived please let come show him his also make available him questions please let thank blvd floor district tuesday pm va ne prima administration officer,1,Complex text (readability: 9.1); Rich vocabulary (0.84),51,321,1,6.294117647058823,en,9.093529411764735,0.8431372549019608,0.0,0.0,0.0,0.0,0,0,0.0,0.9267259724418289,HR Support,True,2.102394,0.0,error,False,0.0
please put user ad groups friday pm please user ad groups hello please log queue thanks friday pm please user ad groups hello please ad groups these groups equivalents his actual groups architects community engineering made by everybody,1,Low TF-IDF confidence (0.58); Complex text (readability: 28.0),38,236,1,6.2105263157894735,en,28.00710526315791,0.5526315789473685,0.0,0.0,0.0,0.0,0,0,0.0,0.5814583891602627,Access,True,2.109424,0.0,error,False,0.0
access to us mailbox mailbox hello please mailbox order perform daily tasks thank accounts payable accountant phone,1,Rich vocabulary (0.88),17,115,1,6.764705882352941,en,40.2858823529412,0.8823529411764706,0.0,0.0,0.0,0.0,0,0,0.0,0.9854450817713929,Storage,True,2.076077,0.0,error,False,0.0
notifications to be enabled for and tuesday hello neither receiving thresholds snow incidents requests please activate both example tickets logged december reached over thank planned absence ext,1,Low TF-IDF confidence (0.49); Complex text (readability: 19.6); Rich vocabulary (1.00),27,194,1,7.185185185185185,en,19.630000000000024,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.485322101103702,Miscellaneous,True,2.078373,0.0,error,False,0.0
active directory user and computers not visible on site desktop hi we would greatly appreciate your investigation upon matter reported check up files still action taken even after installing kb package several restarts does show ad listed installed programs list programs features would you please give your advice thank you,1,Low TF-IDF confidence (0.48); Complex text (readability: 10.6); Rich vocabulary (0.92),50,324,1,6.48,en,10.573000000000008,0.92,0.0,0.0,0.0,0.0,0,0,0.0,0.4834402828257587,Hardware,True,2.106375,0.0,error,False,0.0
project test creation issue sent tuesday december client portal confluence zephyr dear created today client portal we need be able create test according terminology test test case detailed step by step description what should be done test something issue type like bug task etc possible you can attached pictures also we need access confluence for well thanks manager en,1,Complex text (readability: 0.7); Rich vocabulary (0.80),59,370,1,6.271186440677966,en,0.6923728813559649,0.7966101694915254,0.0,0.0,0.0,0.0,0,0,0.0,0.8157304240483194,Access,True,2.104995,0.0,error,False,0.0
alert original message sent friday july critical alert following alert occurred status active description disk disk device cannot be detected or stopped responding subsequent protection activities use disk fail until disk brought back for more information open administrator console review alert details monitoring task area sent friday july critical alert following alert occurred status active description disk disk device cannot be detected or stopped responding subsequent protection activities use disk fail until disk brought back for more information open administrator console review alert details monitoring task area sent friday july critical alert following alert occurred status active description disk disk device cannot be detected or stopped responding subsequent protection activities use disk fail until disk brought back for more information open administrator console review alert details monitoring task area sent friday july critical alert following alert occurred status active data source type data source be be computer be description last recovery points created operation failed for be be due error server future backups also likely fail until issue fixed for more information open administrator console review alert details monitoring task area sent friday july critical alert following alert occurred replica non writer inconsistent with protected data source protection activities for data source fail until replica synchronized with consistency check unexpected error occurred server machine during operation for more information open administrator console review alert details monitoring task area,1,Low TF-IDF confidence (0.56); Long text (228 words); Complex text (readability: -200.5),228,1628,1,7.140350877192983,en,-200.46394736842103,0.30701754385964913,0.0,0.0,0.0,0.0,0,0,0.0,0.5618123112074226,Hardware,True,2.077626,0.0,error,False,0.0
